UserId,TotalCompetitions,TotalSubmissions,UserPoints,UserPointsMultiplier
2979,1,2,1072.873859,1072.873859
2984,1,17,2797.108732,2797.108732
2986,1,12,1138.86423,1138.86423
2989,1,1,937.6783636,937.6783636
2993,1,15,928.1587224,928.1587224
3010,1,3,964.2177892,964.2177892
3011,2,10,3312.486088,1277.500208
3017,1,14,374.9479376,0
3018,2,3,1406.963925,1406.963925
3021,9,244,102925.4818,102683.8344
3025,3,21,3346.608355,3346.608355
3029,1,3,1043.089996,1043.089996
3031,3,45,2461.730318,2461.730318
3033,2,10,1191.206621,1191.206621
3034,1,9,1109.451814,1109.451814
3038,2,10,1595.223373,1595.223373
3041,2,17,2920.266779,2920.266779
3042,4,17,5486.790879,4097.286151
3044,4,9,3704.488318,3704.488318
3045,2,4,2220.438496,2220.438496
3050,2,70,29867.93026,29867.93026
3053,2,9,6584.411515,2346.962814
3054,3,27,8822.719443,12172.30554
3057,3,30,6036.341561,2541.543662
3058,1,5,438.2934175,438.2934175
3059,2,37,24697.03597,24697.03597
3064,2,21,2559.477241,460.7014523
3065,3,82,7624.981139,7624.981139
3067,1,13,3294.572648,3294.572648
3070,1,1,1270.210836,1270.210836
3071,1,2,1034.930199,1034.930199
3075,1,15,1209.326396,1209.326396
3077,1,11,2445.623534,2445.623534
3082,1,1,4356.481154,4356.481154
3086,1,15,1627.402605,1627.402605
3090,31,1199,362845.4016,323389.3197
3095,1,1,806.1635517,806.1635517
3097,2,18,4255.771138,4255.771138
3101,1,26,2607.629952,2607.629952
3102,1,1,1170.162774,1170.162774
3104,1,37,2973.812535,2973.812535
3105,1,1,925.0353592,925.0353592
3117,1,8,321.0168209,321.0168209
3118,2,6,3539.274881,1358.242363
3119,1,1,1893.180976,94.65904881
3121,1,22,1222.953323,1222.953323
3123,3,113,4382.732254,4382.732254
3125,1,8,2172.514071,2172.514071
3128,1,4,4369.141688,4369.141688
3131,1,13,2386.145867,2386.145867
3133,1,8,10257.84598,10257.84598
3134,2,43,992.4152616,992.4152616
3135,1,11,1203.926955,1203.926955
3138,2,25,7373.888496,7373.888496
3139,6,71,8160.078693,8160.078693
3140,2,20,3312.578013,1993.312951
3142,1,16,7522.611626,7522.611626
3143,3,17,4651.540122,2971.208695
3144,5,25,5584.74125,5584.74125
3145,2,26,2862.401158,2862.401158
3147,1,8,2172.514071,2172.514071
3148,1,23,4385.493358,4385.493358
3152,1,7,2304.776215,2304.776215
3154,3,15,3620.377673,3620.377673
3158,1,4,621.2516236,621.2516236
3159,1,2,967.6593784,967.6593784
3161,1,21,7563.585524,3781.792762
3162,1,11,546.4646875,546.4646875
3164,1,5,2573.243233,2573.243233
3165,1,1,6008.823518,6008.823518
3166,15,50,15961.25383,14857.99702
3167,6,51,14614.86258,10082.79747
3170,1,13,2386.145867,2386.145867
3171,4,25,5212.876707,4604.309172
3172,1,3,165.5625892,165.5625892
3175,2,23,2800.78768,2800.78768
3177,15,95,25448.94561,22154.72436
3180,1,3,1898.479104,1898.479104
3181,1,5,1229.452644,1229.452644
3183,1,5,3422.939824,3422.939824
3184,1,5,3496.029644,3496.029644
3186,1,4,734.6778694,734.6778694
3187,1,4,2223.264632,2223.264632
3188,1,10,1210.191981,1210.191981
3189,1,19,1299.189997,1299.189997
3192,3,8,3218.919832,1839.15522
3193,1,2,1321.96106,1321.96106
3197,1,10,2525.403743,2525.403743
3200,1,10,1216.533609,1216.533609
3203,2,3,1874.541679,1874.541679
3204,1,9,13122.38278,13122.38278
3205,1,5,1602.875327,1602.875327
3206,1,4,4025.572395,4025.572395
3208,1,8,919.0308423,919.0308423
3210,1,5,8328.784513,8328.784513
3211,3,53,4187.783565,4187.783565
3213,4,62,8708.419881,8708.419881
3216,1,5,10575.68848,10575.68848
3218,4,74,15161.57054,15161.57054
3220,2,16,2785.80976,2785.80976
3221,2,4,6934.980044,6934.980044
3223,1,1,7347.991166,7347.991166
3225,1,5,1813.078781,1813.078781
3227,2,3,4804.014046,4804.014046
3229,1,29,676.836129,676.836129
3230,44,988,310804.4299,269996.9678
3231,5,65,20193.77146,16045.53057
3232,12,52,33185.83061,33185.83061
3233,1,2,2347.751899,2347.751899
3237,11,161,28370.38949,27975.04992
3241,1,8,919.0308423,919.0308423
3242,1,6,753.6261816,753.6261816
3254,1,12,1297.689297,1297.689297
3256,10,199,170735.0782,146104.4415
3258,12,665,127654.4842,106152.39
3260,6,102,7091.298754,7091.298754
3266,4,56,7118.687182,3661.827961
3267,2,57,4691.599043,4691.599043
3270,3,266,4009.3556,4009.3556
3271,4,41,19575.29415,19575.29415
3272,2,39,9910.273922,5817.518012
3278,1,16,775.9235546,775.9235546
3283,3,54,4001.20906,4001.20906
3284,2,23,4483.333356,4483.333356
3287,24,971,21235.65142,19200.47113
3288,1,22,4506.757167,4506.757167
3295,7,94,13459.98913,8635.582139
3297,3,15,1961.700642,1660.776568
3303,1,8,2137.444447,2137.444447
3307,2,47,3381.548773,3381.548773
3308,4,51,2404.659844,1853.091356
3315,2,5,5863.231767,3594.515352
3317,1,21,3632.119306,3632.119306
3324,4,45,23291.47332,26848.30018
3327,5,6,4363.229076,4363.229076
3328,1,4,1355.371603,1355.371603
3332,2,9,751.9142095,751.9142095
3335,1,4,1977.07533,1977.07533
3336,2,34,18041.13313,18041.13313
3338,1,1,3135.238012,3135.238012
3341,1,7,3244.245188,3244.245188
3346,20,2035,189178.9468,176601.4877
3357,2,6,2107.778636,2107.778636
3358,2,11,5153.158835,2904.491405
3359,2,10,2542.536454,2542.536454
3360,2,6,2107.778636,2107.778636
3370,2,5,2089.336023,2089.336023
3372,2,92,2895.367487,2895.367487
3375,13,749,177236.9258,144331.0763
3376,2,8,2048.830535,2048.830535
3378,4,77,19789.158,18411.61406
3379,1,1,867.3258211,867.3258211
3383,3,21,6308.677188,6308.677188
3384,1,1,2942.580894,2942.580894
3389,1,2,631.7106793,631.7106793
3394,4,30,14318.54841,12908.8398
3397,1,9,2583.986239,2583.986239
3403,2,15,6273.445224,6273.445224
3404,2,2,1897.885525,1897.885525
3406,1,2,992.5787032,992.5787032
3407,1,7,1370.744565,1370.744565
3409,1,7,1378.584875,1378.584875
3411,1,24,1712.187852,1712.187852
3415,1,16,3967.569083,3967.569083
3419,3,14,929.8392476,929.8392476
3420,1,8,816.1893381,816.1893381
3422,2,27,3755.55685,3755.55685
3425,2,25,10599.57102,10599.57102
3429,8,107,12688.79952,11787.3337
3431,1,12,838.3156344,838.3156344
3446,2,9,4214.462758,4214.462758
3450,1,2,1227.067371,1227.067371
3455,1,19,1412.751896,1412.751896
3456,8,181,19045.92228,19045.92228
3466,1,8,2065.73825,2065.73825
3471,6,16,14549.80032,14794.33011
3472,6,12,16614.20599,17420.26972
3473,1,3,3590.913129,1795.456565
3474,1,3,4867.134448,2433.567224
3475,1,3,4049.783858,2024.891929
3479,1,4,4063.176713,4063.176713
3487,1,1,915.6131532,915.6131532
3498,1,1,854.1776831,854.1776831
3501,1,7,915.8105701,915.8105701
3502,1,2,2205.786382,2205.786382
3503,1,5,1367.088846,1367.088846
3514,3,11,2870.943528,2023.760551
3518,4,101,5445.924098,5445.924098
3522,1,2,683.9205872,683.9205872
3527,11,801,17379.48234,17379.48234
3530,1,32,4201.342534,4201.342534
3531,1,4,999.9768318,999.9768318
3535,1,8,3877.05111,3877.05111
3544,1,2,1677.124727,1677.124727
3545,2,14,2851.769813,2851.769813
3546,1,3,1400.989562,1400.989562
3548,1,16,2731.96609,2731.96609
3549,2,3,2337.399409,2337.399409
3554,1,56,4275.758001,4275.758001
3559,1,10,2227.926301,2227.926301
3560,1,8,5644.357127,5644.357127
3562,1,3,1898.170766,1898.170766
3566,1,8,4594.600983,4594.600983
3567,5,66,14855.23376,14855.23376
3570,1,5,2201.766461,2201.766461
3579,4,94,7835.991759,5294.80202
3592,15,1217,154031.7765,154031.7765
3593,1,34,1103.976414,1103.976414
3596,1,1,1862.467668,1862.467668
3608,5,30,1568.279204,1568.279204
3615,1,1,921.9364111,921.9364111
3617,7,285,13045.35921,11084.08059
3626,2,4,3170.692686,3170.692686
3634,2,67,6611.263814,4392.533291
3639,1,6,4922.985423,4922.985423
3640,3,17,3436.387436,3436.387436
3643,1,14,2495.993059,2495.993059
3645,2,23,5064.257795,5064.257795
3649,3,29,7782.032718,7782.032718
3650,2,18,1680.651344,1680.651344
3652,1,2,5316.645884,2658.322942
3662,7,29,9490.505818,9490.505818
3663,8,39,14627.8946,11445.7494
3665,2,4,1792.908302,1792.908302
3669,3,22,3117.620499,3117.620499
3670,1,8,2065.73825,2065.73825
3676,1,14,2176.312292,2176.312292
3677,1,1,2675.73276,2675.73276
3679,1,17,9335.491819,9335.491819
3683,4,39,7274.324531,7274.324531
3684,1,32,4201.342534,4201.342534
3685,1,3,4062.032964,0
3686,2,66,16737.738,16737.738
3687,1,6,13069.64077,0
3691,1,11,7771.254894,0
3695,1,8,5399.469967,0
3699,1,2,9642.623421,0
3700,1,5,5733.53819,0
3701,1,1,4849.982816,0
3702,1,4,4620.815806,0
3712,4,30,7302.705036,6372.000531
3713,1,13,6227.535981,6227.535981
3714,5,42,12229.09903,12229.09903
3716,6,50,22352.68141,14515.25842
3718,1,2,1508.088518,1508.088518
3719,6,26,4470.272065,3534.9418
3723,6,93,4431.636381,4431.636381
3729,1,1,486.1827143,486.1827143
3732,1,2,1563.742365,1563.742365
3733,1,2,1587.376098,1587.376098
3734,2,60,2385.027892,702.5720085
3737,1,11,1785.429657,1785.429657
3742,1,12,5105.295664,5105.295664
3751,3,13,5087.075687,5087.075687
3755,4,27,4205.402856,2721.321415
3756,6,76,12563.31806,7072.426621
3757,2,6,3921.761925,3921.761925
3765,1,1,835.568204,835.568204
3767,1,1,699.149646,699.149646
3769,6,40,2982.203651,2982.203651
3771,1,4,883.1405365,883.1405365
3775,2,2,1362.794093,1362.794093
3808,1,4,859.9328713,859.9328713
3809,1,4,700.6958676,700.6958676
3819,1,7,1348.061193,1348.061193
3826,5,79,12891.32387,12891.32387
3829,1,1,729.9625095,729.9625095
3834,1,1,1090.337485,1090.337485
3837,1,2,1233.453319,1233.453319
3845,1,3,789.7796656,789.7796656
3855,1,1,857.4415145,857.4415145
3856,1,3,697.6113624,697.6113624
3862,1,3,925.0867143,9.25E-14
3872,1,19,820.7072201,820.7072201
3876,18,406,120652.2512,103714.2984
3877,4,64,8913.645152,8913.645152
3883,1,2,854.9669345,854.9669345
3890,1,9,1470.256627,1470.256627
3893,1,4,2824.75641,2824.75641
3895,1,3,2295.884381,2295.884381
3900,1,8,899.4450264,899.4450264
3906,3,70,4980.344014,4980.344014
3910,2,2,855.7782365,855.7782365
3912,1,9,821.9897608,821.9897608
3914,1,1,504.9438777,504.9438777
3922,1,3,1059.81521,1059.81521
3924,1,1,896.6789201,896.6789201
3925,1,2,440.8466351,440.8466351
3929,7,85,21306.5317,21306.5317
3931,1,8,767.9596267,767.9596267
3937,2,51,5046.21258,2384.6822
3942,3,75,2369.199377,1566.155694
3944,12,74,34822.2805,35278.5536
3946,3,42,1469.085531,1469.085531
3948,1,5,3134.086337,3134.086337
3950,1,11,786.366537,786.366537
3956,2,8,4973.30522,4973.30522
3958,1,13,4946.749317,4946.749317
3961,8,299,21309.90599,21309.90599
3966,5,19,5899.62172,5899.62172
3967,1,1,81.10588326,81.10588326
3969,4,19,1100.333058,1100.333058
3981,1,31,2989.043737,2989.043737
3987,6,56,42449.65859,23929.35883
3990,1,5,1029.33633,1029.33633
4000,1,6,928.2445095,928.2445095
4001,1,4,1607.925093,1607.925093
4002,9,82,2677.827712,2677.827712
4004,1,1,556.7780725,556.7780725
4005,1,13,1117.186782,1117.186782
4019,7,135,12789.3966,12160.78445
4021,1,3,3317.105006,3317.105006
4023,2,34,3657.701934,3657.701934
4024,1,2,781.6793058,781.6793058
4030,1,14,1446.228938,1446.228938
4038,1,3,332.5425114,332.5425114
4039,2,32,1950.135462,1301.054623
4040,3,21,1820.898096,1820.898096
4044,1,1,314.9316528,0
4053,1,6,769.8851426,769.8851426
4057,1,1,742.1335985,742.1335985
4076,2,9,2386.195593,1523.902998
4083,1,11,575.2634835,575.2634835
4086,1,4,1733.980577,1733.980577
4088,1,11,575.2634835,575.2634835
4091,4,63,6096.522348,5036.347152
4093,2,16,340.6362878,340.6362878
4098,1,56,4275.758001,4275.758001
4108,1,10,783.5503308,7.84E-14
4111,1,2,819.74695,819.74695
4112,1,8,1498.823509,1498.823509
4116,1,1,537.4272956,537.4272956
4118,1,1,1487.093981,1487.093981
4121,10,115,7964.985997,7804.206406
4126,5,64,10505.30937,9528.21102
4130,2,14,8152.520366,8152.520366
4147,11,117,10325.69825,8809.619508
4150,1,2,438.203367,438.203367
4155,4,39,9956.314399,9956.314399
4159,1,18,1583.670984,1583.670984
4166,2,29,1825.704591,1825.704591
4168,5,120,12354.71802,12354.71802
4175,1,11,3532.492149,3532.492149
4176,3,12,2178.487351,1353.23861
4182,2,23,3419.70091,3419.70091
4187,1,5,1699.774068,1699.774068
4188,1,5,1699.774068,1699.774068
4193,12,185,20093.21723,20093.21723
4197,1,2,754.7889756,754.7889756
4198,1,26,1077.46781,1077.46781
4199,1,15,4206.136953,4206.136953
4202,2,11,1203.649562,178.6208404
4203,5,30,10234.61537,10234.61537
4206,1,1,1038.114851,1038.114851
4211,1,1,2628.926003,2628.926003
4215,2,14,4066.066549,4066.066549
4217,3,34,14350.57013,20075.40574
4222,6,21,9858.167235,9858.167235
4230,3,94,11771.44582,15849.45933
4245,1,9,4262.66542,4262.66542
4251,4,105,10334.15186,11324.50643
4257,2,169,2437.61033,2437.61033
4260,1,1,940.3785582,940.3785582
4263,1,13,497.1849654,497.1849654
4277,1,4,433.9545156,433.9545156
4279,1,5,6883.51409,6883.51409
4280,5,32,5834.053214,5834.053214
4281,2,4,2430.340518,2430.340518
4282,1,1,487.9297042,487.9297042
4284,1,2,1954.835805,1954.835805
4287,1,7,1808.425456,1808.425456
4288,8,246,13158.67914,12567.7738
4292,1,3,783.6861855,783.6861855
4295,1,19,820.7072201,820.7072201
4296,1,19,820.7072201,820.7072201
4299,3,8,7704.660799,2846.3856
4300,2,27,6763.356679,6763.356679
4302,1,6,760.3685442,760.3685442
4306,2,36,3373.794903,3373.794903
4308,1,1,487.9297042,487.9297042
4315,1,2,702.2500918,702.2500918
4317,3,102,10724.27778,6313.049181
4323,1,3,274.8430862,274.8430862
4324,5,338,23046.50618,23046.50618
4326,1,1,544.6646037,544.6646037
4327,7,133,28835.35467,28835.35467
4332,3,72,14014.44884,14014.44884
4336,1,12,2013.125085,2013.125085
4340,3,54,18998.61056,18998.61056
4351,2,16,3858.476945,3858.476945
4358,3,48,3942.695532,3942.695532
4363,1,16,170.658515,170.658515
4371,2,30,3683.677633,3683.677633
4376,1,11,756.6381939,756.6381939
4378,4,11,4869.320867,4869.320867
4379,1,2,766.0453102,766.0453102
4380,1,11,539.7664455,539.7664455
4387,1,4,1040.894786,1040.894786
4393,2,12,1009.857992,291.0938265
4398,43,2726,347360.8642,343601.1021
4408,2,12,1812.640972,366.3149657
4409,2,11,4055.339809,4055.339809
4410,2,31,41266.02824,41266.02824
4412,4,23,1803.720445,1324.140333
4418,5,115,4434.100104,4434.100104
4419,1,2,800.1853111,800.1853111
4421,1,5,3830.771396,3830.771396
4426,1,25,39143.92152,39143.92152
4430,1,2,140.0032619,140.0032619
4432,1,5,785.7051289,785.7051289
4435,4,33,4785.751609,5764.999302
4437,1,3,693.0435052,693.0435052
4445,1,2,719.371643,719.371643
4447,1,5,2368.346574,2368.346574
4448,1,1,738.6080181,738.6080181
4449,3,16,3279.642304,3279.642304
4452,1,4,956.0779806,956.0779806
4459,1,1,817.5183664,817.5183664
4464,1,3,787.7362503,787.7362503
4465,1,6,1160.498952,1160.498952
4467,2,10,427.8197571,427.8197571
4473,4,11,5599.759919,5599.759919
4482,2,13,7063.86741,7063.86741
4494,2,17,10789.27781,10789.27781
4497,4,112,8400.774192,9639.004983
4499,1,2,972.4028963,972.4028963
4504,3,15,3405.747475,2401.343621
4506,1,1,989.3933792,989.3933792
4508,1,2,833.4223059,833.4223059
4513,1,2,870.0696954,870.0696954
4519,1,1,1090.808587,0
4524,2,43,2990.992082,1759.78803
4534,17,163,34486.41558,34486.41558
4538,1,2,716.6092445,716.6092445
4547,2,25,2800.583938,2800.583938
4549,5,51,3116.277819,3116.277819
4552,1,2,985.9399964,985.9399964
4555,1,1,857.8625662,857.8625662
4558,14,136,39869.8524,39869.8524
4560,3,7,1102.73359,1102.73359
4561,1,25,916.4696141,916.4696141
4562,1,12,1003.494182,1003.494182
4563,1,11,2661.620984,2661.620984
4564,1,2,2015.611651,2015.611651
4567,3,104,8353.442733,8353.442733
4568,2,10,3295.434676,535.1633304
4569,6,87,32991.49795,31100.32491
4578,1,16,1833.721764,1833.721764
4579,1,5,3082.92956,3082.92956
4580,2,16,3263.986397,3263.986397
4585,1,5,1920.342234,1920.342234
4587,9,84,15602.88784,15602.88784
4588,2,4,617.9566744,617.9566744
4589,1,1,679.7485672,679.7485672
4590,1,8,2137.879,2137.879
4596,1,4,835.7535583,835.7535583
4601,5,22,4917.278409,4917.278409
4603,1,10,867.5094104,867.5094104
4604,1,3,1178.984727,1178.984727
4606,1,4,1737.553956,1737.553956
4612,1,2,979.116861,979.116861
4616,1,6,1489.748874,1489.748874
4619,1,4,3626.696225,3626.696225
4625,2,12,2146.063209,1338.206066
4626,4,34,6798.288241,6798.288241
4628,1,7,1808.425456,1808.425456
4629,1,7,1808.425456,1808.425456
4631,1,2,934.2655713,934.2655713
4633,3,14,5129.060439,5129.060439
4635,1,10,2975.360175,2975.360175
4636,1,10,2975.360175,2975.360175
4638,1,10,2975.360175,2975.360175
4643,1,5,1699.774068,1699.774068
4645,1,10,2975.360175,2975.360175
4648,1,8,1943.300178,1943.300178
4649,1,20,1480.801413,1480.801413
4652,1,13,1010.722255,1010.722255
4662,1,4,2489.755908,0
4664,1,3,3074.81039,3074.81039
4667,5,100,53806.99266,48777.47635
4671,1,4,2496.574267,2496.574267
4675,1,9,567.1569216,567.1569216
4677,2,12,3042.891471,3042.891471
4682,1,5,1779.680485,1779.680485
4683,1,1,1540.913691,1540.913691
4686,2,12,1481.359016,1481.359016
4688,2,3,1893.870383,777.8689398
4691,3,32,2302.81917,2302.81917
4697,2,4,1427.571097,1427.571097
4707,1,16,1188.350227,1188.350227
4710,3,9,2025.657524,2025.657524
4712,1,5,767.9235368,767.9235368
4713,1,5,1880.121492,1880.121492
4715,1,2,751.121979,751.121979
4717,9,154,77144.82318,39592.95485
4718,4,13,9185.343671,7504.13638
4722,3,27,3868.997709,3868.997709
4730,1,3,2036.866057,2036.866057
4732,1,2,798.0786353,798.0786353
4733,3,20,8043.326227,8043.326227
4737,1,4,19571.96076,19571.96076
4739,1,1,2500.983996,2500.983996
4740,1,1,969.0859993,969.0859993
4741,1,5,1140.773385,1140.773385
4744,1,2,528.9856736,528.9856736
4746,5,29,7031.928836,7031.928836
4750,2,26,3086.157876,3086.157876
4753,9,71,9389.039427,7913.815658
4766,10,220,20835.52107,20835.52107
4770,1,10,1586.721445,1586.721445
4772,1,19,1191.631504,1191.631504
4774,1,5,1868.880924,467.2202311
4775,1,2,1069.299219,1069.299219
4779,1,18,1272.50869,1272.50869
4780,1,25,1397.748399,1397.748399
4788,10,74,23713.33599,22818.08006
4801,1,13,1549.653951,1549.653951
4804,1,33,1618.777263,1618.777263
4805,1,1,879.3646433,879.3646433
4809,2,18,11856.50089,11856.50089
4810,1,17,1014.382086,1014.382086
4814,1,3,1536.61157,1536.61157
4816,2,11,1831.2365,1182.155662
4830,1,8,2013.692287,2013.692287
4831,7,125,12818.73532,10799.31118
4835,3,57,7046.321209,6660.78872
4836,8,53,13218.44246,10418.54967
4842,1,3,1094.707579,1094.707579
4847,1,6,1126.423415,1126.423415
4848,1,3,1081.718181,1081.718181
4849,1,2,1044.290582,1044.290582
4850,1,24,3186.177339,3186.177339
4852,1,32,10535.70814,10535.70814
4858,6,140,3636.522873,3016.37222
4861,1,25,3240.334334,3240.334334
4862,1,17,1304.61703,1304.61703
4863,1,24,1324.809178,1324.809178
4865,5,10,7684.291466,7684.291466
4871,1,33,349.1875651,349.1875651
4875,1,6,3255.131479,3255.131479
4878,1,20,1298.044641,1298.044641
4880,1,2,1044.290582,1044.290582
4881,1,21,28763.7566,28763.7566
4884,1,18,1641.003308,1641.003308
4888,1,4,2540.79905,2540.79905
4889,1,3,2499.259376,2499.259376
4890,2,58,6415.174108,6415.174108
4891,1,19,6612.149111,6612.149111
4897,1,10,839.5379199,839.5379199
4900,2,5,2348.48026,2348.48026
4901,2,5,2348.48026,2348.48026
4902,1,5,551.3201101,551.3201101
4904,1,22,1977.493823,1977.493823
4906,1,32,10535.70814,10535.70814
4908,6,39,8191.335928,8191.335928
4910,5,18,7189.851655,7189.851655
4915,1,8,9189.201967,9189.201967
4920,1,10,1517.365838,1517.365838
4924,28,1377,54845.92782,47249.52809
4925,1,18,6865.474817,6865.474817
4926,1,2,710.1435629,710.1435629
4927,1,33,11000.73068,11000.73068
4932,4,21,2810.940247,2810.940247
4934,4,35,2396.982243,2396.982243
4935,1,38,1352.897815,1352.897815
4937,2,18,2466.705783,1124.136259
4940,2,2,1196.852751,1196.852751
4942,2,26,3103.296796,3103.296796
4952,3,47,4484.181494,4484.181494
4956,1,8,2137.879,2137.879
4957,6,37,51126.14708,23660.99776
4960,20,983,131000.0496,118606.5775
4961,1,6,1033.155763,1033.155763
4964,1,1,764.1420913,764.1420913
4965,1,6,3886.559237,3886.559237
4971,3,24,3847.958706,2867.0658
4973,4,60,4301.518489,4301.518489
4977,2,7,369.6354765,369.6354765
4978,1,6,992.0457857,992.0457857
4979,3,19,2894.915472,2894.915472
4981,1,22,1136.64819,1136.64819
4983,1,21,28763.7566,28763.7566
4990,1,37,2234.513181,2234.513181
4992,1,52,1885.947323,1885.947323
4995,1,34,1434.333015,1434.333015
4996,1,37,2869.512327,2869.512327
5003,1,12,1197.011337,1197.011337
5004,1,5,2741.076879,2741.076879
5006,3,14,3437.773696,3437.773696
5008,1,2,2282.489857,2282.489857
5009,1,54,1245.874741,1245.874741
5010,1,1,189.4387223,189.4387223
5011,1,24,1595.317203,1595.317203
5012,1,60,1043.18234,1043.18234
5013,1,34,1361.313027,1361.313027
5014,1,4,3618.435017,3618.435017
5017,2,14,3193.163726,3193.163726
5018,8,794,148750.4736,79756.27215
5022,1,4,1576.361973,1576.361973
5026,1,47,1993.737928,1993.737928
5027,1,28,2556.21867,2556.21867
5028,1,32,1461.596577,1461.596577
5029,1,26,2209.822231,2209.822231
5034,1,6,1338.681624,1338.681624
5035,1,22,1345.745919,1345.745919
5036,1,22,1360.13903,1360.13903
5037,1,63,1207.943007,1207.943007
5040,1,47,1265.426703,1265.426703
5044,1,8,9189.201967,9189.201967
5045,1,38,1391.429203,1391.429203
5046,1,1,472.7380985,472.7380985
